name,total_count,rank,male_count,female_count,male_ratio
Burgin,11,73409,11,0,1.0
Ovey,11,73410,11,0,1.0
Thell,11,73411,11,0,1.0
Arnelia,11,73412,0,11,0.0
Bloneva,11,73413,0,11,0.0
Kazuyo,11,73414,0,11,0.0
Lavoyce,11,73415,0,11,0.0
Margetta,11,73416,0,11,0.0
Octaviana,11,73417,0,11,0.0
Yayoi,11,73418,0,11,0.0
Loismae,11,73419,0,11,0.0
Lyles,11,73420,11,0,1.0
Malven,11,73421,11,0,1.0
Winburn,11,73422,11,0,1.0
Winiford,11,73423,11,0,1.0
Wyllis,11,73424,11,0,1.0
Sivert,11,73425,11,0,1.0
Everleen,11,73426,0,11,0.0
Marchie,11,73427,0,11,0.0
Neloise,11,73428,0,11,0.0
Wilfreda,11,73429,0,11,0.0
Ersell,11,73430,0,11,0.0
Eusevia,11,73431,0,11,0.0
Nether,11,73432,0,11,0.0
Gervais,11,73433,11,0,1.0
Lones,11,73434,11,0,1.0
Melbalene,11,73435,0,11,0.0
Carmena,11,73436,0,11,0.0
Dalpha,11,73437,0,11,0.0
Devola,11,73438,0,11,0.0
Ianthia,11,73439,0,11,0.0
Roba,11,73440,0,11,0.0
Rubey,11,73441,0,11,0.0
Saeko,11,73442,0,11,0.0
Jhonie,11,73443,11,0,1.0
Montene,11,73444,0,11,0.0
Ormah,11,73445,0,11,0.0
Shirlye,11,73446,0,11,0.0
Donard,11,73447,11,0,1.0
Boisy,11,73448,11,0,1.0
Gloster,11,73449,11,0,1.0
Lazzaro,11,73450,11,0,1.0
Christenia,11,73451,0,11,0.0
Valoy,11,73452,0,11,0.0
Eduviges,11,73453,0,11,0.0
Epitacio,11,73454,11,0,1.0
Jinks,11,73455,11,0,1.0
Waide,11,73456,11,0,1.0
Damasio,11,73457,11,0,1.0
Derrald,11,73458,11,0,1.0
Billa,11,73459,0,11,0.0
Darma,11,73460,0,11,0.0
Loudean,11,73461,0,11,0.0
Edieth,11,73462,0,11,0.0
Fernell,11,73463,6,5,0.5455
Roline,11,73464,0,11,0.0
Dominador,11,73465,11,0,1.0
Madene,11,73466,0,11,0.0
Myrleen,11,73467,0,11,0.0
Earthalee,11,73468,0,11,0.0
Merrian,11,73469,0,11,0.0
Honorato,11,73470,11,0,1.0
Lovesta,11,73471,0,11,0.0
Nancilee,11,73472,0,11,0.0
Ermilo,11,73473,11,0,1.0
Frink,11,73474,11,0,1.0
Earstine,11,73475,0,11,0.0
Blondean,11,73476,0,11,0.0
Lorenzia,11,73477,11,0,1.0
Valdean,11,73478,6,5,0.5455
Louvonia,11,73479,0,11,0.0
Verree,11,73480,0,11,0.0
Wendyl,11,73481,11,0,1.0
Windol,11,73482,11,0,1.0
Jerldean,11,73483,0,11,0.0
Earlina,11,73484,0,11,0.0
Rosel,11,73485,0,11,0.0
Blynn,11,73486,11,0,1.0
Manfried,11,73487,11,0,1.0
Nelo,11,73488,11,0,1.0
Lafay,11,73489,0,11,0.0
Delcy,11,73490,0,11,0.0
Melvalene,11,73491,0,11,0.0
Veneita,11,73492,0,11,0.0
Glenese,11,73493,0,11,0.0
Illah,11,73494,0,11,0.0
Marthana,11,73495,0,11,0.0
Senobia,11,73496,0,11,0.0
Velmarie,11,73497,0,11,0.0
Whaley,11,73498,11,0,1.0
Bardara,11,73499,0,11,0.0
Judtih,11,73500,0,11,0.0
Gayron,11,73501,11,0,1.0
Ishman,11,73502,11,0,1.0
Berthella,11,73503,0,11,0.0
Delmond,11,73504,11,0,1.0
Arleeta,11,73505,0,11,0.0
Saford,11,73506,11,0,1.0
Berten,11,73507,11,0,1.0
Gailand,11,73508,11,0,1.0
Janath,11,73509,0,11,0.0
Swayne,11,73510,11,0,1.0
Ralpha,11,73511,0,11,0.0
Sharann,11,73512,0,11,0.0
Carolsue,11,73513,0,11,0.0
Warna,11,73514,0,11,0.0
Harolene,11,73515,0,11,0.0
Rethea,11,73516,0,11,0.0
Doristeen,11,73517,0,11,0.0
Yvonia,11,73518,0,11,0.0
Delanor,11,73519,11,0,1.0
Barbarba,11,73520,0,11,0.0
Lauana,11,73521,0,11,0.0
Lill,11,73522,0,11,0.0
Rejetta,11,73523,0,11,0.0
Rudeen,11,73524,0,11,0.0
Donese,11,73525,0,11,0.0
Rhondda,11,73526,0,11,0.0
Alfonzie,11,73527,11,0,1.0
Sparky,11,73528,11,0,1.0
Ronelda,11,73529,0,11,0.0
Lorelyn,11,73530,0,11,0.0
Buckie,11,73531,11,0,1.0
Cheryllee,11,73532,0,11,0.0
Delphenia,11,73533,0,11,0.0
Lloydene,11,73534,0,11,0.0
Sharold,11,73535,0,11,0.0
Cirila,11,73536,0,11,0.0
Myung,11,73537,0,11,0.0
Chic,11,73538,11,0,1.0
Mickiel,11,73539,11,0,1.0
Orysia,11,73540,0,11,0.0
Wyvonnia,11,73541,0,11,0.0
Larwance,11,73542,11,0,1.0
Iristine,11,73543,0,11,0.0
Loujean,11,73544,0,11,0.0
Tippy,11,73545,5,6,0.4545
Danute,11,73546,0,11,0.0
Meritta,11,73547,0,11,0.0
Duretta,11,73548,0,11,0.0
Evyonne,11,73549,0,11,0.0
Judalon,11,73550,0,11,0.0
Ea,11,73551,0,11,0.0
Ranaye,11,73552,0,11,0.0
Gibb,11,73553,11,0,1.0
Kimbel,11,73554,11,0,1.0
Ceann,11,73555,0,11,0.0
Delann,11,73556,0,11,0.0
Glynes,11,73557,0,11,0.0
Norann,11,73558,0,11,0.0
Darvi,11,73559,0,11,0.0
Debraha,11,73560,0,11,0.0
Jackqulin,11,73561,0,11,0.0
Arlethea,11,73562,0,11,0.0
Deboarh,11,73563,0,11,0.0
Debrajo,11,73564,0,11,0.0
Beta,11,73565,0,11,0.0
Blyth,11,73566,0,11,0.0
Sheriee,11,73567,0,11,0.0
Ddnald,11,73568,11,0,1.0
Jimette,11,73569,0,11,0.0
Terece,11,73570,0,11,0.0
Wyvette,11,73571,0,11,0.0
Brendetta,11,73572,0,11,0.0
Dalerie,11,73573,0,11,0.0
Derba,11,73574,0,11,0.0
Glorida,11,73575,0,11,0.0
Radell,11,73576,6,5,0.5455
Wendla,11,73577,0,11,0.0
Lindale,11,73578,11,0,1.0
Pharon,11,73579,6,5,0.5455
Roberrt,11,73580,11,0,1.0
Darhyl,11,73581,11,0,1.0
Derome,11,73582,11,0,1.0
Eith,11,73583,11,0,1.0
Marsheela,11,73584,0,11,0.0
Candye,11,73585,0,11,0.0
Cath,11,73586,0,11,0.0
Ernette,11,73587,0,11,0.0
Nenia,11,73588,0,11,0.0
Philene,11,73589,0,11,0.0
Terrijo,11,73590,0,11,0.0
Venica,11,73591,0,11,0.0
Jefford,11,73592,11,0,1.0
Williamm,11,73593,11,0,1.0
Dianie,11,73594,0,11,0.0
Ruthena,11,73595,0,11,0.0
Sybille,11,73596,0,11,0.0
Lorez,11,73597,0,11,0.0
Patracia,11,73598,0,11,0.0
Sheryln,11,73599,0,11,0.0
Timothyy,11,73600,11,0,1.0
Dein,11,73601,11,0,1.0
Dietmar,11,73602,11,0,1.0
Dellareese,11,73603,0,11,0.0
Galinda,11,73604,0,11,0.0
Ginetta,11,73605,0,11,0.0
Seaneen,11,73606,0,11,0.0
Therea,11,73607,0,11,0.0
Kanella,11,73608,0,11,0.0
Keleen,11,73609,0,11,0.0
Lakay,11,73610,0,11,0.0
Ronzel,11,73611,11,0,1.0
Bevery,11,73612,0,11,0.0
Leca,11,73613,0,11,0.0
Bethy,11,73614,0,11,0.0
Cyntheia,11,73615,0,11,0.0
Jacklon,11,73616,0,11,0.0
Kimely,11,73617,0,11,0.0
Maryke,11,73618,0,11,0.0
Lavester,11,73619,11,0,1.0
Gerrilynn,11,73620,0,11,0.0
Rosilind,11,73621,0,11,0.0
Saberina,11,73622,0,11,0.0
Tanoa,11,73623,0,11,0.0
Lyndra,11,73624,0,11,0.0
Tonora,11,73625,0,11,0.0
Arness,11,73626,11,0,1.0
Dedi,11,73627,0,11,0.0
Shirlann,11,73628,0,11,0.0
Karetha,11,73629,0,11,0.0
Relonda,11,73630,0,11,0.0
Teesa,11,73631,0,11,0.0
Nathniel,11,73632,11,0,1.0
Krin,11,73633,0,11,0.0
Toyka,11,73634,0,11,0.0
Tamarya,11,73635,0,11,0.0
Jerom,11,73636,11,0,1.0
Medger,11,73637,11,0,1.0
Speros,11,73638,11,0,1.0
Charade,11,73639,0,11,0.0
Duwanna,11,73640,0,11,0.0
Stephne,11,73641,0,11,0.0
Carye,11,73642,0,11,0.0
Willisa,11,73643,0,11,0.0
Destery,11,73644,11,0,1.0
Nitsa,11,73645,0,11,0.0
Johneen,11,73646,0,11,0.0
Kimbereley,11,73647,0,11,0.0
Leasie,11,73648,0,11,0.0
Sunja,11,73649,0,11,0.0
Tynese,11,73650,0,11,0.0
Earic,11,73651,11,0,1.0
Sulyn,11,73652,0,11,0.0
Varonda,11,73653,0,11,0.0
Yanire,11,73654,0,11,0.0
Annmaria,11,73655,0,11,0.0
Mimma,11,73656,0,11,0.0
Sharo,11,73657,0,11,0.0
Amgela,11,73658,0,11,0.0
Deangelia,11,73659,0,11,0.0
Lavonnia,11,73660,0,11,0.0
Tinaka,11,73661,0,11,0.0
Vangela,11,73662,0,11,0.0
Jozetta,11,73663,0,11,0.0
Virma,11,73664,0,11,0.0
Tharin,11,73665,11,0,1.0
Delethia,11,73666,0,11,0.0
Killeen,11,73667,0,11,0.0
Reinalda,11,73668,0,11,0.0
Reshelle,11,73669,0,11,0.0
Shelline,11,73670,0,11,0.0
Artricia,11,73671,0,11,0.0
Clarica,11,73672,0,11,0.0
Cristee,11,73673,0,11,0.0
Tondia,11,73674,0,11,0.0
Antonne,11,73675,11,0,1.0
Timohy,11,73676,11,0,1.0
Alecha,11,73677,0,11,0.0
Chrstine,11,73678,0,11,0.0
Lucesita,11,73679,0,11,0.0
Renina,11,73680,0,11,0.0
Tangerla,11,73681,0,11,0.0
Travette,11,73682,0,11,0.0
Aletra,11,73683,0,11,0.0
Cassand,11,73684,0,11,0.0
Derina,11,73685,0,11,0.0
Leangela,11,73686,0,11,0.0
Margurita,11,73687,0,11,0.0
Tarja,11,73688,0,11,0.0
Trahern,11,73689,11,0,1.0
Angelicque,11,73690,0,11,0.0
Aaronette,11,73691,0,11,0.0
Dianetta,11,73692,0,11,0.0
Latrenia,11,73693,0,11,0.0
Magalis,11,73694,0,11,0.0
Marnia,11,73695,0,11,0.0
Michellle,11,73696,0,11,0.0
Mundy,11,73697,0,11,0.0
Quintonia,11,73698,0,11,0.0
Stracy,11,73699,0,11,0.0
Yocasta,11,73700,0,11,0.0
Dipti,11,73701,0,11,0.0
Dwyla,11,73702,0,11,0.0
Fancie,11,73703,0,11,0.0
Heatherlyn,11,73704,0,11,0.0
Marideth,11,73705,0,11,0.0
Saronda,11,73706,0,11,0.0
Shawen,11,73707,11,0,1.0
Lashella,11,73708,0,11,0.0
Orlantha,11,73709,0,11,0.0
Seanette,11,73710,0,11,0.0
Shalean,11,73711,0,11,0.0
Tylette,11,73712,0,11,0.0
Alischa,11,73713,0,11,0.0
Asimina,11,73714,0,11,0.0
Chalette,11,73715,0,11,0.0
Keisher,11,73716,0,11,0.0
Pertina,11,73717,0,11,0.0
Roechelle,11,73718,0,11,0.0
Sheresse,11,73719,0,11,0.0
Tifinie,11,73720,0,11,0.0
Tojuana,11,73721,0,11,0.0
Tonaya,11,73722,0,11,0.0
Yulunda,11,73723,0,11,0.0
Ephrain,11,73724,11,0,1.0
Rahaman,11,73725,11,0,1.0
Yuseff,11,73726,11,0,1.0
Osbert,11,73727,11,0,1.0
Tyrod,11,73728,11,0,1.0
Katyna,11,73729,0,11,0.0
Valency,11,73730,0,11,0.0
Annessia,11,73731,0,11,0.0
Caryann,11,73732,0,11,0.0
Farisa,11,73733,0,11,0.0
Karrianne,11,73734,0,11,0.0
Orisha,11,73735,0,11,0.0
Sharnett,11,73736,0,11,0.0
Keish,11,73737,0,11,0.0
Kerrey,11,73738,0,11,0.0
Shannondoah,11,73739,0,11,0.0
Shoronda,11,73740,0,11,0.0
Watisha,11,73741,0,11,0.0
Shadron,11,73742,11,0,1.0
Jabarr,11,73743,11,0,1.0
Markieth,11,73744,11,0,1.0
Shohn,11,73745,11,0,1.0
Catinna,11,73746,0,11,0.0
Chy,11,73747,0,11,0.0
Cidalia,11,73748,0,11,0.0
Deleana,11,73749,0,11,0.0
Demitrice,11,73750,5,6,0.4545
Kasundra,11,73751,0,11,0.0
Leketha,11,73752,0,11,0.0
Nathasa,11,73753,0,11,0.0
Tammeka,11,73754,0,11,0.0
Tanyette,11,73755,0,11,0.0
Taranda,11,73756,0,11,0.0
Watasha,11,73757,0,11,0.0
Agila,11,73758,0,11,0.0
Andela,11,73759,0,11,0.0
Artrina,11,73760,0,11,0.0
Juawana,11,73761,0,11,0.0
Ricia,11,73762,0,11,0.0
Tonilyn,11,73763,0,11,0.0
Dulani,11,73764,11,0,1.0
Kindu,11,73765,11,0,1.0
Kondwani,11,73766,11,0,1.0
Akeesha,11,73767,0,11,0.0
Carilla,11,73768,0,11,0.0
Dartanya,11,73769,0,11,0.0
Jeanete,11,73770,0,11,0.0
Minerba,11,73771,0,11,0.0
Sundara,11,73772,0,11,0.0
Tumika,11,73773,0,11,0.0
Keshi,11,73774,0,11,0.0
Latryce,11,73775,0,11,0.0
Nickell,11,73776,0,11,0.0
Shawauna,11,73777,0,11,0.0
Sheketha,11,73778,0,11,0.0
Sherille,11,73779,0,11,0.0
Takesia,11,73780,0,11,0.0
Telli,11,73781,0,11,0.0
Vontressa,11,73782,0,11,0.0
Damiso,11,73783,11,0,1.0
Ivica,11,73784,11,0,1.0
Jerrall,11,73785,11,0,1.0
Shadric,11,73786,11,0,1.0
Sherief,11,73787,11,0,1.0
Rashe,11,73788,11,0,1.0
Torenzo,11,73789,11,0,1.0
Anitrice,11,73790,0,11,0.0
Camica,11,73791,0,11,0.0
Cerelia,11,73792,0,11,0.0
Cura,11,73793,0,11,0.0
Dionza,11,73794,0,11,0.0
Lakicha,11,73795,0,11,0.0
Lessette,11,73796,0,11,0.0
Lukeshia,11,73797,0,11,0.0
Moniquie,11,73798,0,11,0.0
Shaline,11,73799,0,11,0.0
Wakesha,11,73800,0,11,0.0
Alondrea,11,73801,0,11,0.0
Cheketa,11,73802,0,11,0.0
Datril,11,73803,6,5,0.5455
Jevonna,11,73804,0,11,0.0
Keneta,11,73805,0,11,0.0
Lasunda,11,73806,0,11,0.0
Malenda,11,73807,0,11,0.0
Shatica,11,73808,0,11,0.0
Shelice,11,73809,0,11,0.0
Tinica,11,73810,0,11,0.0
Tonyell,11,73811,0,11,0.0
Towonda,11,73812,0,11,0.0
Tureka,11,73813,0,11,0.0
Quaashie,11,73814,11,0,1.0
Rahshan,11,73815,11,0,1.0
Tederick,11,73816,11,0,1.0
Tephen,11,73817,11,0,1.0
Antyon,11,73818,11,0,1.0
Jawayne,11,73819,11,0,1.0
Moreno,11,73820,11,0,1.0
Suehay,11,73821,0,11,0.0
Chakina,11,73822,0,11,0.0
Chevonda,11,73823,0,11,0.0
Jamiylah,11,73824,0,11,0.0
Karana,11,73825,0,11,0.0
Lakesiha,11,73826,0,11,0.0
Shamiko,11,73827,0,11,0.0
Shreen,11,73828,0,11,0.0
Siti,11,73829,0,11,0.0
Tamaica,11,73830,0,11,0.0
Taquetta,11,73831,0,11,0.0
Tenniel,11,73832,0,11,0.0
Vernoica,11,73833,0,11,0.0
Babita,11,73834,0,11,0.0
Cheska,11,73835,0,11,0.0
Falanda,11,73836,0,11,0.0
Keetra,11,73837,0,11,0.0
Lacher,11,73838,0,11,0.0
Lakisia,11,73839,0,11,0.0
Latiasha,11,73840,0,11,0.0
Nequita,11,73841,0,11,0.0
Nimat,11,73842,0,11,0.0
Quwanda,11,73843,0,11,0.0
Shawnett,11,73844,0,11,0.0
Tarlisha,11,73845,0,11,0.0
Tawasha,11,73846,0,11,0.0
Antwayne,11,73847,11,0,1.0
Quiency,11,73848,11,0,1.0
Rashine,11,73849,11,0,1.0
Sulton,11,73850,11,0,1.0
Leeron,11,73851,11,0,1.0
Teko,11,73852,11,0,1.0
Lakizzy,11,73853,0,11,0.0
Alike,11,73854,0,11,0.0
Jennille,11,73855,0,11,0.0
Kateshia,11,73856,0,11,0.0
Keywana,11,73857,0,11,0.0
Laneika,11,73858,0,11,0.0
Lashada,11,73859,0,11,0.0
Ninotchka,11,73860,0,11,0.0
Nirmala,11,73861,0,11,0.0
Raushana,11,73862,0,11,0.0
Selinna,11,73863,0,11,0.0
Shallin,11,73864,0,11,0.0
Shantrese,11,73865,0,11,0.0
Steffenie,11,73866,0,11,0.0
Trishonda,11,73867,0,11,0.0
Wysteria,11,73868,0,11,0.0
Cammille,11,73869,0,11,0.0
Eveliz,11,73870,0,11,0.0
Jacylyn,11,73871,0,11,0.0
Kamekia,11,73872,0,11,0.0
Majida,11,73873,0,11,0.0
Mashika,11,73874,0,11,0.0
Suja,11,73875,0,11,0.0
Sumitra,11,73876,0,11,0.0
Tikila,11,73877,0,11,0.0
Tranee,11,73878,0,11,0.0
Turia,11,73879,0,11,0.0
Kristophor,11,73880,11,0,1.0
Rahson,11,73881,11,0,1.0
Rustan,11,73882,11,0,1.0
Curtus,11,73883,11,0,1.0
Dondray,11,73884,11,0,1.0
Evangelo,11,73885,11,0,1.0
Rashem,11,73886,11,0,1.0
Eronda,11,73887,0,11,0.0
Ageliki,11,73888,0,11,0.0
Annielaurie,11,73889,0,11,0.0
Arkeshia,11,73890,0,11,0.0
Deseret,11,73891,0,11,0.0
Faaizah,11,73892,0,11,0.0
Khaleedah,11,73893,0,11,0.0
Kimona,11,73894,0,11,0.0
Lachrisa,11,73895,0,11,0.0
Latoyo,11,73896,0,11,0.0
Lucricia,11,73897,0,11,0.0
Shiobhan,11,73898,0,11,0.0
Taminka,11,73899,0,11,0.0
Fasha,11,73900,0,11,0.0
Karhonda,11,73901,0,11,0.0
Mashawna,11,73902,0,11,0.0
Mendee,11,73903,0,11,0.0
Mikkia,11,73904,0,11,0.0
Nakysha,11,73905,0,11,0.0
Niketta,11,73906,0,11,0.0
Tenicka,11,73907,0,11,0.0
Vineeta,11,73908,0,11,0.0
Quarterrio,11,73909,11,0,1.0
Travolta,11,73910,11,0,1.0
Demien,11,73911,11,0,1.0
Ketric,11,73912,11,0,1.0
Senneca,11,73913,11,0,1.0
Tante,11,73914,0,11,0.0
Baheejah,11,73915,0,11,0.0
Chasaty,11,73916,0,11,0.0
Demeca,11,73917,0,11,0.0
Hather,11,73918,0,11,0.0
Lizaida,11,73919,0,11,0.0
Markina,11,73920,0,11,0.0
Melian,11,73921,0,11,0.0
Natrina,11,73922,0,11,0.0
Selecia,11,73923,0,11,0.0
Shaheeda,11,73924,0,11,0.0
Sharmine,11,73925,0,11,0.0
Tesheka,11,73926,0,11,0.0
Yanita,11,73927,0,11,0.0
Yuisa,11,73928,0,11,0.0
Aricca,11,73929,0,11,0.0
Attiyya,11,73930,0,11,0.0
Chevone,11,73931,0,11,0.0
Jeanique,11,73932,0,11,0.0
Lekeia,11,73933,0,11,0.0
Lija,11,73934,0,11,0.0
Quwana,11,73935,0,11,0.0
Reanetta,11,73936,0,11,0.0
Takeita,11,73937,0,11,0.0
Tifiny,11,73938,0,11,0.0
Starbuck,11,73939,11,0,1.0
Dantoni,11,73940,11,0,1.0
Eiad,11,73941,11,0,1.0
Jaryl,11,73942,11,0,1.0
Karega,11,73943,11,0,1.0
Ruban,11,73944,11,0,1.0
Jerade,11,73945,11,0,1.0
Thaddaus,11,73946,11,0,1.0
Yung,11,73947,11,0,1.0
Renorda,11,73948,0,11,0.0
Shanndolyn,11,73949,0,11,0.0
Sumika,11,73950,0,11,0.0
Decola,11,73951,0,11,0.0
Doneka,11,73952,0,11,0.0
Jasminda,11,73953,0,11,0.0
Musheerah,11,73954,0,11,0.0
Solitaire,11,73955,0,11,0.0
Toshima,11,73956,0,11,0.0
Chimira,11,73957,0,11,0.0
Chinere,11,73958,0,11,0.0
Crystil,11,73959,0,11,0.0
Ileia,11,73960,0,11,0.0
Jandee,11,73961,0,11,0.0
Moneik,11,73962,0,11,0.0
Raynika,11,73963,0,11,0.0
Rokeya,11,73964,0,11,0.0
Shamala,11,73965,0,11,0.0
Edwinn,11,73966,11,0,1.0
Gerid,11,73967,11,0,1.0
Jarrot,11,73968,11,0,1.0
Branoon,11,73969,11,0,1.0
Latony,11,73970,11,0,1.0
Tapan,11,73971,11,0,1.0
Bobbisue,11,73972,0,11,0.0
Cie,11,73973,0,11,0.0
Danet,11,73974,0,11,0.0
Katari,11,73975,5,6,0.4545
Kristne,11,73976,0,11,0.0
Ladia,11,73977,0,11,0.0
Nishia,11,73978,0,11,0.0
Pleasure,11,73979,0,11,0.0
Porcher,11,73980,0,11,0.0
Syndy,11,73981,0,11,0.0
Corrida,11,73982,0,11,0.0
Detoya,11,73983,0,11,0.0
Jodanna,11,73984,0,11,0.0
Lastasha,11,73985,0,11,0.0
Latoye,11,73986,0,11,0.0
Matesha,11,73987,0,11,0.0
Shatesha,11,73988,0,11,0.0
Shatondra,11,73989,0,11,0.0
Sheereen,11,73990,0,11,0.0
Takiea,11,73991,0,11,0.0
Bronston,11,73992,11,0,1.0
Deriek,11,73993,11,0,1.0
Masada,11,73994,6,5,0.5455
Leri,11,73995,11,0,1.0
Termain,11,73996,11,0,1.0
Willington,11,73997,11,0,1.0
Wladimir,11,73998,11,0,1.0
Ebelina,11,73999,0,11,0.0
Areeg,11,74000,0,11,0.0
Candrice,11,74001,0,11,0.0
Mahriah,11,74002,0,11,0.0
Menika,11,74003,0,11,0.0
Naquanda,11,74004,0,11,0.0
Suze,11,74005,0,11,0.0
Takena,11,74006,0,11,0.0
Tiquita,11,74007,0,11,0.0
Maber,11,74008,0,11,0.0
Moire,11,74009,0,11,0.0
Nerlande,11,74010,0,11,0.0
Drian,11,74011,11,0,1.0
Gerran,11,74012,11,0,1.0
Ismel,11,74013,11,0,1.0
Mecos,11,74014,11,0,1.0
Thach,11,74015,11,0,1.0
Chanh,11,74016,11,0,1.0
Jamson,11,74017,11,0,1.0
Odeh,11,74018,11,0,1.0
Shachar,11,74019,11,0,1.0
Cassanora,11,74020,0,11,0.0
Chiketa,11,74021,0,11,0.0
Karalea,11,74022,0,11,0.0
Queana,11,74023,0,11,0.0
Sarahlee,11,74024,0,11,0.0
Starisha,11,74025,0,11,0.0
Tikira,11,74026,0,11,0.0
Bridjette,11,74027,0,11,0.0
Chineka,11,74028,0,11,0.0
Cne,11,74029,0,11,0.0
Elixabeth,11,74030,0,11,0.0
Pristina,11,74031,0,11,0.0
Ronicka,11,74032,0,11,0.0
Rosheka,11,74033,0,11,0.0
Arcus,11,74034,11,0,1.0
Sinh,11,74035,11,0,1.0
Tuong,11,74036,6,5,0.5455
Xou,11,74037,11,0,1.0
Pauljohn,11,74038,11,0,1.0
Chrsitine,11,74039,0,11,0.0
Kanethia,11,74040,0,11,0.0
Katybeth,11,74041,0,11,0.0
Linsee,11,74042,0,11,0.0
Maysha,11,74043,0,11,0.0
Miketa,11,74044,0,11,0.0
Norrisa,11,74045,0,11,0.0
Shiquana,11,74046,0,11,0.0
Shirena,11,74047,0,11,0.0
Ashiley,11,74048,0,11,0.0
Ceilia,11,74049,0,11,0.0
Chrystan,11,74050,0,11,0.0
Edrica,11,74051,0,11,0.0
Eliesha,11,74052,0,11,0.0
Goldi,11,74053,0,11,0.0
Keshandra,11,74054,0,11,0.0
Lakoya,11,74055,0,11,0.0
Lynnisha,11,74056,0,11,0.0
Naheed,11,74057,0,11,0.0
Olubukola,11,74058,0,11,0.0
Sophany,11,74059,0,11,0.0
Taishia,11,74060,0,11,0.0
Deboris,11,74061,11,0,1.0
Deronn,11,74062,11,0,1.0
Farrakhan,11,74063,11,0,1.0
Johhny,11,74064,11,0,1.0
Catya,11,74065,0,11,0.0
Corvetta,11,74066,0,11,0.0
Marichelle,11,74067,0,11,0.0
Nachole,11,74068,0,11,0.0
Njideka,11,74069,0,11,0.0
Tempess,11,74070,0,11,0.0
Anniemarie,11,74071,0,11,0.0
Candrea,11,74072,0,11,0.0
Dakesha,11,74073,0,11,0.0
Jssica,11,74074,0,11,0.0
Lapria,11,74075,0,11,0.0
Rothana,11,74076,6,5,0.5455
Shaneaka,11,74077,0,11,0.0
Shavina,11,74078,0,11,0.0
Shenisha,11,74079,0,11,0.0
Damorris,11,74080,11,0,1.0
Kereem,11,74081,11,0,1.0
Shie,11,74082,6,5,0.5455
Antown,11,74083,11,0,1.0
Benjmain,11,74084,11,0,1.0
Jerrud,11,74085,11,0,1.0
Johnphillip,11,74086,11,0,1.0
Turell,11,74087,11,0,1.0
Marlesa,11,74088,0,11,0.0
Tereva,11,74089,0,11,0.0
Candic,11,74090,0,11,0.0
Chardell,11,74091,0,11,0.0
Maesha,11,74092,0,11,0.0
Seteria,11,74093,0,11,0.0
Sophorn,11,74094,0,11,0.0
Breianne,11,74095,0,11,0.0
Britnye,11,74096,0,11,0.0
Chantrel,11,74097,0,11,0.0
Charney,11,74098,0,11,0.0
Fauzia,11,74099,0,11,0.0
Gaberielle,11,74100,0,11,0.0
Laurenn,11,74101,0,11,0.0
Markiea,11,74102,0,11,0.0
Resheena,11,74103,0,11,0.0
Sacia,11,74104,0,11,0.0
Shaquena,11,74105,0,11,0.0
Shqipe,11,74106,0,11,0.0
Teeanna,11,74107,0,11,0.0
Teeara,11,74108,0,11,0.0
Yenta,11,74109,0,11,0.0
Sarith,11,74110,11,0,1.0
Gerrin,11,74111,11,0,1.0
Jonathanjames,11,74112,11,0,1.0
Siavash,11,74113,11,0,1.0
Amechi,11,74114,11,0,1.0
Bradnon,11,74115,11,0,1.0
Chadwic,11,74116,11,0,1.0
Leemichael,11,74117,11,0,1.0
Dorisha,11,74118,0,11,0.0
Ebonii,11,74119,0,11,0.0
Jeccica,11,74120,0,11,0.0
Kathlina,11,74121,0,11,0.0
Killashandra,11,74122,0,11,0.0
Natashua,11,74123,0,11,0.0
Phyllisha,11,74124,0,11,0.0
Sarne,11,74125,0,11,0.0
Alexadra,11,74126,0,11,0.0
Brioni,11,74127,0,11,0.0
Casidhe,11,74128,0,11,0.0
Dequesha,11,74129,0,11,0.0
Larasha,11,74130,0,11,0.0
Malysa,11,74131,0,11,0.0
Mariaangelica,11,74132,0,11,0.0
Melissaanne,11,74133,0,11,0.0
Phylica,11,74134,0,11,0.0
Saudi,11,74135,0,11,0.0
Shetia,11,74136,0,11,0.0
Vashonda,11,74137,0,11,0.0
Adderly,11,74138,11,0,1.0
Almonte,11,74139,11,0,1.0
Autin,11,74140,11,0,1.0
Grabriel,11,74141,11,0,1.0
Juanpedro,11,74142,11,0,1.0
Kendrall,11,74143,11,0,1.0
Ontonio,11,74144,11,0,1.0
Angleo,11,74145,11,0,1.0
Stefin,11,74146,11,0,1.0
Thomasmichael,11,74147,11,0,1.0
Tue,11,74148,11,0,1.0
Yinessa,11,74149,5,6,0.4545
Solida,11,74150,0,11,0.0
Camra,11,74151,0,11,0.0
Kaiti,11,74152,0,11,0.0
Kirsy,11,74153,0,11,0.0
Reeba,11,74154,0,11,0.0
Shacarla,11,74155,0,11,0.0
Tifanni,11,74156,0,11,0.0
Anngelica,11,74157,0,11,0.0
Brittainey,11,74158,0,11,0.0
Fidelina,11,74159,0,11,0.0
Jacquitta,11,74160,0,11,0.0
Jennaleigh,11,74161,0,11,0.0
Lajoi,11,74162,0,11,0.0
Shiniece,11,74163,0,11,0.0
Tequoia,11,74164,0,11,0.0
Christopherryan,11,74165,11,0,1.0
Delmario,11,74166,11,0,1.0
Joquin,11,74167,11,0,1.0
Markiest,11,74168,11,0,1.0
Marquiss,11,74169,11,0,1.0
