city,state_code,state_name,county,latitude,longitude
Fruitdale,AL,Alabama,Washington,31.348843,-88.376597
Fruithurst,AL,Alabama,Cleburne,33.771732,-85.43814
Fulton,AL,Alabama,Clarke,31.790947,-87.708065
Fultondale,AL,Alabama,Jefferson,33.611283,-86.813614
Furman,AL,Alabama,Wilcox,32.006667,-86.966944
Fyffe,AL,Alabama,De Kalb,34.437284,-85.928849
Gadsden,AL,Alabama,Etowah,33.997248,-86.010279
Gainestown,AL,Alabama,Clarke,31.425822,-87.682176
Gainesville,AL,Alabama,Sumter,32.908364,-88.271558
Gallant,AL,Alabama,Etowah,33.997586,-86.234606
Gallion,AL,Alabama,Marengo,32.529771,-87.698542
Gantt,AL,Alabama,Covington,31.416909,-86.419836
Garden City,AL,Alabama,Cullman,34.014444,-86.746944
Gardendale,AL,Alabama,Jefferson,33.71891,-86.822481
Gaylesville,AL,Alabama,Cherokee,34.357324,-85.558893
Geneva,AL,Alabama,Geneva,31.041445,-85.884748
Georgiana,AL,Alabama,Butler,31.628662,-86.733965
Geraldine,AL,Alabama,De Kalb,34.343864,-86.040393
Gilbertown,AL,Alabama,Choctaw,31.866602,-88.326514
Glen Allen,AL,Alabama,Fayette,33.899444,-87.730278
Glenwood,AL,Alabama,Crenshaw,31.664143,-86.170972
Goodsprings,AL,Alabama,Walker,33.668889,-87.231667
Goodwater,AL,Alabama,Coosa,33.074642,-86.078149
Goodway,AL,Alabama,Monroe,31.336667,-87.425833
Gordo,AL,Alabama,Pickens,33.346917,-87.900504
Gordon,AL,Alabama,Houston,31.10019,-85.123412
Goshen,AL,Alabama,Pike,31.82497,-86.104851
Grady,AL,Alabama,Montgomery,32.019397,-86.129246
Graham,AL,Alabama,Randolph,33.462976,-85.334034
Grand Bay,AL,Alabama,Mobile,30.498288,-88.32825
Grant,AL,Alabama,Marshall,34.495902,-86.259041
Graysville,AL,Alabama,Jefferson,33.63356,-86.948221
Green Pond,AL,Alabama,Bibb,33.225,-87.126389
Greensboro,AL,Alabama,Hale,32.716721,-87.590494
Greenville,AL,Alabama,Butler,31.810036,-86.622919
Grove Hill,AL,Alabama,Clarke,31.675502,-87.763571
Groveoak,AL,Alabama,De Kalb,34.435874,-86.040023
Guin,AL,Alabama,Marion,33.967624,-87.90238
Gulf Shores,AL,Alabama,Baldwin,30.268954,-87.712795
Guntersville,AL,Alabama,Marshall,34.32193,-86.305463
Gurley,AL,Alabama,Madison,34.713964,-86.394028
Hackleburg,AL,Alabama,Marion,34.267803,-87.860762
Haleyville,AL,Alabama,Winston,34.231423,-87.593811
Hamilton,AL,Alabama,Marion,34.153413,-88.008521
Hanceville,AL,Alabama,Cullman,34.051569,-86.784844
Hardaway,AL,Alabama,Macon,32.312939,-85.883837
Harpersville,AL,Alabama,Shelby,33.36746,-86.429441
Hartford,AL,Alabama,Geneva,31.08598,-85.719204
Hartselle,AL,Alabama,Morgan,34.448206,-86.924235
Harvest,AL,Alabama,Madison,34.82732,-86.749929
Hatchechubbee,AL,Alabama,Russell,32.284531,-85.302882
Hayden,AL,Alabama,Blount,33.885806,-86.81767
Hayneville,AL,Alabama,Lowndes,32.195707,-86.654994
Hazel Green,AL,Alabama,Madison,34.949627,-86.593484
Headland,AL,Alabama,Henry,31.353406,-85.332277
Heflin,AL,Alabama,Cleburne,33.611515,-85.588471
Helena,AL,Alabama,Shelby,33.316978,-86.813786
Henagar,AL,Alabama,De Kalb,34.618604,-85.727381
Higdon,AL,Alabama,Jackson,34.873247,-85.622507
Highland Home,AL,Alabama,Crenshaw,31.928292,-86.297111
Hillsboro,AL,Alabama,Lawrence,34.64763,-87.180379
Hodges,AL,Alabama,Franklin,34.341664,-87.959023
Hollins,AL,Alabama,Clay,33.1175,-86.144444
Holly Pond,AL,Alabama,Cullman,34.190085,-86.617441
Hollytree,AL,Alabama,Jackson,34.798979,-86.233627
Hollywood,AL,Alabama,Jackson,34.730428,-85.953173
Holy Trinity,AL,Alabama,Russell,32.222222,-85.005278
Honoraville,AL,Alabama,Crenshaw,31.878397,-86.398064
Hope Hull,AL,Alabama,Montgomery,32.224256,-86.393189
Horton,AL,Alabama,Marshall,34.190033,-86.317318
Houston,AL,Alabama,Winston,34.118042,-87.26183
Huntsville,AL,Alabama,Madison,34.726866,-86.567318
Hurtsboro,AL,Alabama,Russell,32.245429,-85.395903
Huxford,AL,Alabama,Escambia,31.22,-87.461944
Ider,AL,Alabama,De Kalb,34.735059,-85.641577
Irvington,AL,Alabama,Mobile,30.480241,-88.239563
Jachin,AL,Alabama,Choctaw,32.244174,-88.233356
Jack,AL,Alabama,Coffee,31.552392,-86.043083
Jackson,AL,Alabama,Clarke,31.513098,-87.867192
Jacksons Gap,AL,Alabama,Tallapoosa,32.879698,-85.848662
Jacksonville,AL,Alabama,Calhoun,33.830966,-85.77518
Jasper,AL,Alabama,Walker,33.871672,-87.249144
Jefferson,AL,Alabama,Marengo,32.386667,-87.898056
Jemison,AL,Alabama,Chilton,32.980539,-86.718052
Jones,AL,Alabama,Autauga,32.608515,-86.889266
Joppa,AL,Alabama,Cullman,34.283739,-86.551939
Kansas,AL,Alabama,Walker,33.901667,-87.551944
Kellerman,AL,Alabama,Tuscaloosa,33.340556,-87.304722
Kellyton,AL,Alabama,Coosa,32.979068,-86.048397
Kennedy,AL,Alabama,Lamar,33.574964,-88.05172
Kent,AL,Alabama,Elmore,32.618889,-85.948611
Killen,AL,Alabama,Lauderdale,34.901632,-87.508185
Kimberly,AL,Alabama,Jefferson,33.768355,-86.808417
Kinston,AL,Alabama,Coffee,31.262118,-86.069532
Knoxville,AL,Alabama,Greene,32.982423,-87.791855
Laceys Spring,AL,Alabama,Morgan,34.499647,-86.612869
Lafayette,AL,Alabama,Chambers,32.925237,-85.442563
Lanett,AL,Alabama,Chambers,32.861609,-85.21608
Langston,AL,Alabama,Jackson,34.497831,-86.10563
Lapine,AL,Alabama,Montgomery,31.985423,-86.278534
Lawley,AL,Alabama,Bibb,32.864558,-86.956708
Leeds,AL,Alabama,Jefferson,33.528333,-86.574824
Leesburg,AL,Alabama,Cherokee,34.191083,-85.77051
Leighton,AL,Alabama,Colbert,34.710982,-87.522133
Lenox,AL,Alabama,Conecuh,31.327261,-87.19671
Leroy,AL,Alabama,Washington,31.491021,-87.968672
Lester,AL,Alabama,Limestone,34.918364,-87.143396
Letohatchee,AL,Alabama,Lowndes,32.086199,-86.488013
Lexington,AL,Alabama,Lauderdale,34.955924,-87.393519
Lillian,AL,Alabama,Baldwin,30.39724,-87.474452
Lincoln,AL,Alabama,Talladega,33.605913,-86.111152
Linden,AL,Alabama,Marengo,32.305343,-87.795358
Lineville,AL,Alabama,Clay,33.328613,-85.734609
Lisman,AL,Alabama,Choctaw,32.217722,-88.323419
Little River,AL,Alabama,Baldwin,31.22459,-87.754796
Livingston,AL,Alabama,Sumter,32.588509,-88.173592
Loachapoka,AL,Alabama,Lee,32.604167,-85.593333
Lockhart,AL,Alabama,Covington,31.010278,-86.349722
Locust Fork,AL,Alabama,Blount,33.9075,-86.615278
Logan,AL,Alabama,Cullman,34.184079,-87.038115
Louisville,AL,Alabama,Barbour,31.794262,-85.558062
Lower Peach Tree,AL,Alabama,Wilcox,31.850365,-87.568224
Lowndesboro,AL,Alabama,Lowndes,32.300292,-86.609868
Loxley,AL,Alabama,Baldwin,30.617964,-87.75624
Luverne,AL,Alabama,Crenshaw,31.70739,-86.256601
Lynn,AL,Alabama,Winston,34.052984,-87.539814
Madison,AL,Alabama,Limestone,34.6578,-86.8056
Madison,AL,Alabama,Madison,34.7837,-86.7486
Magnolia,AL,Alabama,Marengo,32.141931,-87.699815
Magnolia Springs,AL,Alabama,Baldwin,30.394497,-87.785781
Malcolm,AL,Alabama,Washington,31.191111,-88.0075
Malvern,AL,Alabama,Geneva,31.157528,-85.522327
Maplesville,AL,Alabama,Chilton,32.804507,-86.871704
Marbury,AL,Alabama,Autauga,32.639373,-86.510138
Margaret,AL,Alabama,Saint Clair,33.686111,-86.475
Marion,AL,Alabama,Perry,32.646301,-87.331437
Marion Junction,AL,Alabama,Dallas,32.426589,-87.270181
Mathews,AL,Alabama,Montgomery,32.128288,-86.041262
Maylene,AL,Alabama,Shelby,33.231694,-86.872745
Mc Calla,AL,Alabama,Jefferson,33.284546,-87.102379
Mc Intosh,AL,Alabama,Washington,31.236108,-88.051102
Mc Kenzie,AL,Alabama,Butler,31.54495,-86.735615
Mc Shan,AL,Alabama,Pickens,33.381667,-88.143333
Mc Williams,AL,Alabama,Wilcox,31.845556,-87.088333
Megargel,AL,Alabama,Monroe,31.379722,-87.428333
Melvin,AL,Alabama,Choctaw,31.930278,-88.458889
Mentone,AL,Alabama,De Kalb,34.587236,-85.577728
Meridianville,AL,Alabama,Madison,34.861779,-86.578879
Mexia,AL,Alabama,Monroe,31.506944,-87.388333
Midland City,AL,Alabama,Dale,31.36716,-85.513033
Midway,AL,Alabama,Bullock,32.09552,-85.531523
Millbrook,AL,Alabama,Elmore,32.499485,-86.364125
Millerville,AL,Alabama,Clay,33.158959,-85.969001
Millport,AL,Alabama,Lamar,33.54013,-88.200003
Millry,AL,Alabama,Washington,31.626871,-88.355872
Minter,AL,Alabama,Dallas,32.095387,-86.92497
Mobile,AL,Alabama,Mobile,30.6959,-88.0434
Monroeville,AL,Alabama,Monroe,31.51533,-87.340993
Montevallo,AL,Alabama,Shelby,33.124765,-86.862228
Montgomery,AL,Alabama,Montgomery,32.3743,-86.3118
Montrose,AL,Alabama,Baldwin,30.565556,-87.901667
Moody,AL,Alabama,Saint Clair,33.584132,-86.51557
Mooresville,AL,Alabama,Limestone,34.628333,-86.880278
Morris,AL,Alabama,Jefferson,33.739172,-86.772551
Morvin,AL,Alabama,Clarke,31.967305,-87.972897
Moulton,AL,Alabama,Lawrence,34.505836,-87.222385
Moundville,AL,Alabama,Hale,32.978853,-87.615134
Mount Hope,AL,Alabama,Lawrence,34.462969,-87.451453
Mount Meigs,AL,Alabama,Montgomery,32.3625,-86.101944
Mount Olive,AL,Alabama,Jefferson,33.67678,-86.87171
Mount Vernon,AL,Alabama,Mobile,31.097375,-88.035044
Mulga,AL,Alabama,Jefferson,33.540696,-87.043998
Munford,AL,Alabama,Talladega,33.540987,-85.936322
Muscadine,AL,Alabama,Cleburne,33.752913,-85.378907
Muscle Shoals,AL,Alabama,Colbert,34.756136,-87.630443
Myrtlewood,AL,Alabama,Marengo,32.250278,-87.949722
Nanafalia,AL,Alabama,Marengo,32.112778,-87.988056
Natural Bridge,AL,Alabama,Winston,34.093333,-87.601944
Nauvoo,AL,Alabama,Walker,33.929859,-87.432449
Needham,AL,Alabama,Choctaw,32.012165,-88.345798
New Brockton,AL,Alabama,Coffee,31.36898,-85.940386
New Castle,AL,Alabama,Jefferson,33.648889,-86.768611
New Hope,AL,Alabama,Madison,34.549445,-86.3961
New Market,AL,Alabama,Madison,34.899991,-86.448742
Newbern,AL,Alabama,Hale,32.551465,-87.561472
Newton,AL,Alabama,Dale,31.331064,-85.599229
Newville,AL,Alabama,Henry,31.440295,-85.328741
Normal,AL,Alabama,Madison,34.788889,-86.571944
Northport,AL,Alabama,Tuscaloosa,33.2605,-87.5872
Notasulga,AL,Alabama,Macon,32.543727,-85.68707
Oak Hill,AL,Alabama,Wilcox,31.925,-87.0825
Oakman,AL,Alabama,Walker,33.700174,-87.368574
Odenville,AL,Alabama,Saint Clair,33.675611,-86.408952
Ohatchee,AL,Alabama,Calhoun,33.778779,-86.025357
Oneonta,AL,Alabama,Blount,33.925858,-86.474118
Opelika,AL,Alabama,Lee,32.627771,-85.358629
Opp,AL,Alabama,Covington,31.279861,-86.257105
Orange Beach,AL,Alabama,Baldwin,30.290596,-87.555888
Orrville,AL,Alabama,Dallas,32.294859,-87.221368
Owens Cross Roads,AL,Alabama,Madison,34.612859,-86.466577
Oxford,AL,Alabama,Calhoun,33.596829,-85.83347
Ozark,AL,Alabama,Dale,31.439069,-85.643629
Paint Rock,AL,Alabama,Jackson,34.667122,-86.332562
Palmerdale,AL,Alabama,Jefferson,33.738611,-86.646111
Panola,AL,Alabama,Sumter,32.950556,-88.268889
Pansey,AL,Alabama,Houston,31.131778,-85.238549
Parrish,AL,Alabama,Walker,33.721307,-87.265773
Pelham,AL,Alabama,Shelby,33.31046,-86.806176
Pell City,AL,Alabama,Saint Clair,33.597889,-86.343151
Pennington,AL,Alabama,Choctaw,32.226245,-88.0931
Perdido,AL,Alabama,Baldwin,30.98058,-87.628374
Perdue Hill,AL,Alabama,Monroe,31.513889,-87.493333
Perote,AL,Alabama,Bullock,32.003459,-85.74773
Peterman,AL,Alabama,Monroe,31.589953,-87.259984
Peterson,AL,Alabama,Tuscaloosa,33.2325,-87.423611
Petrey,AL,Alabama,Crenshaw,31.848611,-86.207778
Phenix City,AL,Alabama,Lee,32.484,-85.0911
Phenix City,AL,Alabama,Russell,32.407816,-85.095082
Phil Campbell,AL,Alabama,Franklin,34.347018,-87.715431
Piedmont,AL,Alabama,Calhoun,33.838946,-85.645997
Pike Road,AL,Alabama,Montgomery,32.335705,-86.09589
Pinckard,AL,Alabama,Dale,31.311389,-85.553056
Pine Apple,AL,Alabama,Wilcox,31.926522,-87.004667
Pine Hill,AL,Alabama,Wilcox,31.973546,-87.577086
Pine Level,AL,Alabama,Montgomery,32.067778,-86.059722
Pinson,AL,Alabama,Jefferson,33.708131,-86.656542
Pisgah,AL,Alabama,Jackson,34.688601,-85.803044
Pittsview,AL,Alabama,Russell,32.173346,-85.131248
Plantersville,AL,Alabama,Dallas,32.617608,-86.947531
Pleasant Grove,AL,Alabama,Jefferson,33.488336,-86.976586
Point Clear,AL,Alabama,Baldwin,30.473889,-87.919167
Prattville,AL,Alabama,Autauga,32.478695,-86.42997
Princeton,AL,Alabama,Jackson,34.840217,-86.250068
Quinton,AL,Alabama,Walker,33.656065,-87.10066
Ragland,AL,Alabama,Saint Clair,33.736677,-86.1619
Rainsville,AL,Alabama,De Kalb,34.498884,-85.844605
Ralph,AL,Alabama,Tuscaloosa,33.062868,-87.744984
Ramer,AL,Alabama,Montgomery,32.067745,-86.246329
Ranburne,AL,Alabama,Cleburne,33.561627,-85.378604
Randolph,AL,Alabama,Bibb,32.888834,-86.90701
Range,AL,Alabama,Conecuh,31.30169,-87.319739
Red Bay,AL,Alabama,Franklin,34.451259,-88.112914
Red Level,AL,Alabama,Covington,31.439931,-86.61209
Reform,AL,Alabama,Pickens,33.395945,-88.020277
Remlap,AL,Alabama,Blount,33.846204,-86.641662
Repton,AL,Alabama,Conecuh,31.425569,-87.172039
River Falls,AL,Alabama,Covington,31.352778,-86.539167
Riverside,AL,Alabama,Saint Clair,33.608832,-86.198341
Roanoke,AL,Alabama,Randolph,33.156443,-85.357854
Robertsdale,AL,Alabama,Baldwin,30.561608,-87.637268
Rockford,AL,Alabama,Coosa,32.877957,-86.240006
Rogersville,AL,Alabama,Lauderdale,34.849544,-87.323671
Russellville,AL,Alabama,Franklin,34.506568,-87.725726
Rutledge,AL,Alabama,Crenshaw,31.755867,-86.348464
Ryland,AL,Alabama,Madison,34.769722,-86.480833
Safford,AL,Alabama,Dallas,32.300242,-87.369345
Saginaw,AL,Alabama,Shelby,33.216111,-86.791944
Saint Elmo,AL,Alabama,Mobile,30.503333,-88.254167
Saint Stephens,AL,Alabama,Washington,31.533028,-88.052094
Salem,AL,Alabama,Lee,32.621157,-85.183966
Samantha,AL,Alabama,Tuscaloosa,33.422222,-87.605278
Samson,AL,Alabama,Geneva,31.104918,-86.067416
Saraland,AL,Alabama,Mobile,30.833197,-88.093387
Sardis,AL,Alabama,Dallas,32.284358,-86.991959
Satsuma,AL,Alabama,Mobile,30.851628,-88.053312
Sawyerville,AL,Alabama,Hale,32.757796,-87.740201
Sayre,AL,Alabama,Jefferson,33.712222,-86.974444
Scottsboro,AL,Alabama,Jackson,34.67227,-86.051336
Seale,AL,Alabama,Russell,32.305339,-85.167733
Section,AL,Alabama,Jackson,34.543275,-85.994002
Selma,AL,Alabama,Dallas,32.419719,-87.024527
Seminole,AL,Alabama,Baldwin,30.504806,-87.465938
Semmes,AL,Alabama,Mobile,30.754408,-88.266705
Shannon,AL,Alabama,Jefferson,33.405278,-86.871944
Sheffield,AL,Alabama,Colbert,34.757829,-87.697057
Shelby,AL,Alabama,Shelby,33.078483,-86.553606
Shorter,AL,Alabama,Macon,32.383585,-85.91616
Shorterville,AL,Alabama,Henry,31.625627,-85.14584
Silas,AL,Alabama,Choctaw,31.766754,-88.309149
Siluria,AL,Alabama,Shelby,33.244167,-86.816389
Silverhill,AL,Alabama,Baldwin,30.522237,-87.745676
Sipsey,AL,Alabama,Walker,33.824722,-87.086111
Skipperville,AL,Alabama,Dale,31.551588,-85.549578
Slocomb,AL,Alabama,Geneva,31.095558,-85.582954
Smiths Station,AL,Alabama,Lee,32.520072,-85.100027
Somerville,AL,Alabama,Morgan,34.499548,-86.800931
Spanish Fort,AL,Alabama,Baldwin,30.695852,-87.88668
Spring Garden,AL,Alabama,Cherokee,33.972778,-85.553889
Springville,AL,Alabama,Saint Clair,33.738647,-86.439407
Spruce Pine,AL,Alabama,Franklin,34.384796,-87.712149
Stanton,AL,Alabama,Chilton,32.709631,-86.886848
Stapleton,AL,Alabama,Baldwin,30.7425,-87.793333
Steele,AL,Alabama,Saint Clair,33.941679,-86.228929
Sterrett,AL,Alabama,Shelby,33.446103,-86.491732
Stevenson,AL,Alabama,Jackson,34.876885,-85.850803
Stockton,AL,Alabama,Baldwin,31.01293,-87.863323
Sulligent,AL,Alabama,Lamar,33.8549,-88.150774
Sumiton,AL,Alabama,Walker,33.768005,-87.044545
Summerdale,AL,Alabama,Baldwin,30.475225,-87.699183
Sunflower,AL,Alabama,Washington,31.382222,-88.008333
Sweet Water,AL,Alabama,Marengo,32.077272,-87.922755
Sycamore,AL,Alabama,Talladega,33.251111,-86.2025
Sylacauga,AL,Alabama,Talladega,33.171675,-86.271257
Sylvania,AL,Alabama,De Kalb,34.558962,-85.792128
Talladega,AL,Alabama,Talladega,33.435445,-86.113352
Tallassee,AL,Alabama,Elmore,32.550997,-85.89781
Tanner,AL,Alabama,Limestone,34.713037,-86.989152
Theodore,AL,Alabama,Mobile,30.544374,-88.180748
Thomaston,AL,Alabama,Marengo,32.253776,-87.597438
Thomasville,AL,Alabama,Clarke,31.906728,-87.759842
Thorsby,AL,Alabama,Chilton,32.923755,-86.746724
Tibbie,AL,Alabama,Washington,31.373742,-88.266828
Titus,AL,Alabama,Elmore,32.690019,-86.239334
Toney,AL,Alabama,Madison,34.911644,-86.699951
Town Creek,AL,Alabama,Lawrence,34.649138,-87.426195
Townley,AL,Alabama,Walker,33.84702,-87.437248
Toxey,AL,Alabama,Choctaw,31.93153,-88.31794
Trafford,AL,Alabama,Jefferson,33.819038,-86.743414
Trenton,AL,Alabama,Jackson,34.740065,-86.291264
Trinity,AL,Alabama,Morgan,34.591771,-87.09127
Troy,AL,Alabama,Pike,31.7567,-85.9993
Trussville,AL,Alabama,Jefferson,33.633932,-86.598068
Tuscaloosa,AL,Alabama,Tuscaloosa,33.196891,-87.562666
Tuscumbia,AL,Alabama,Colbert,34.687432,-87.683259
Tuskegee,AL,Alabama,Macon,32.431623,-85.68606
Tuskegee Institute,AL,Alabama,Macon,32.430278,-85.705278
Tyler,AL,Alabama,Lowndes,32.281924,-86.859867
Union Grove,AL,Alabama,Marshall,34.409345,-86.462793
Union Springs,AL,Alabama,Bullock,32.166252,-85.678746
Uniontown,AL,Alabama,Perry,32.446966,-87.493398
Uriah,AL,Alabama,Monroe,31.313467,-87.570518
Valhermoso Springs,AL,Alabama,Morgan,34.538145,-86.678
Valley,AL,Alabama,Chambers,32.811349,-85.174911
Valley,AL,Alabama,Lee,32.820833,-85.170833
Valley Head,AL,Alabama,De Kalb,34.5697,-85.627208
Vance,AL,Alabama,Tuscaloosa,33.17498,-87.257362
Vandiver,AL,Alabama,Shelby,33.480704,-86.501278
Verbena,AL,Alabama,Chilton,32.759565,-86.543753
Vernon,AL,Alabama,Lamar,33.761285,-88.097919
Vina,AL,Alabama,Franklin,34.37116,-88.077422
Vincent,AL,Alabama,Shelby,33.401049,-86.399425
Vinegar Bend,AL,Alabama,Washington,31.25841,-88.386466
Vinemont,AL,Alabama,Cullman,34.262121,-86.912512
Vredenburgh,AL,Alabama,Monroe,31.73443,-87.416184
Wadley,AL,Alabama,Randolph,33.149192,-85.551344
Wagarville,AL,Alabama,Washington,31.410205,-88.070519
Walnut Grove,AL,Alabama,Etowah,34.065556,-86.306389
Ward,AL,Alabama,Choctaw,32.334063,-88.297114
Warrior,AL,Alabama,Jefferson,33.852862,-86.819849
Waterloo,AL,Alabama,Lauderdale,34.93568,-87.962412
Watson,AL,Alabama,Jefferson,33.633611,-86.879444
Wattsville,AL,Alabama,Saint Clair,33.681389,-86.279722
Waverly,AL,Alabama,Lee,32.763167,-85.514372
Weaver,AL,Alabama,Calhoun,33.756286,-85.810666
Webb,AL,Alabama,Houston,31.265618,-85.254385
Wedowee,AL,Alabama,Randolph,33.301854,-85.473737
Wellington,AL,Alabama,Calhoun,33.863843,-85.915325
Weogufka,AL,Alabama,Coosa,33.02381,-86.304203
West Blocton,AL,Alabama,Bibb,33.142431,-87.13694
West Greene,AL,Alabama,Greene,32.923611,-88.085278
Westover,AL,Alabama,Shelby,33.349444,-86.535833
Wetumpka,AL,Alabama,Elmore,32.54509,-86.188039
Whatley,AL,Alabama,Clarke,31.639453,-87.656502
Wilmer,AL,Alabama,Mobile,30.813745,-88.333196
Wilsonville,AL,Alabama,Shelby,33.229255,-86.529894
Wilton,AL,Alabama,Shelby,33.078611,-86.881667
Winfield,AL,Alabama,Marion,33.930256,-87.79716
Wing,AL,Alabama,Covington,31.148127,-86.56119
Woodland,AL,Alabama,Randolph,33.355453,-85.353768
Woodstock,AL,Alabama,Bibb,33.169808,-87.163469
Woodville,AL,Alabama,Jackson,34.668927,-86.22961
York,AL,Alabama,Sumter,32.472765,-88.268304
Adona,AR,Arkansas,Perry,35.046956,-92.903325
Alexander,AR,Arkansas,Saline,34.631266,-92.472673
Alicia,AR,Arkansas,Lawrence,35.942327,-91.081003
Alix,AR,Arkansas,Franklin,35.430767,-93.726416
Alleene,AR,Arkansas,Little River,33.77,-94.260278
Alma,AR,Arkansas,Crawford,35.500043,-94.207337
Almyra,AR,Arkansas,Arkansas,34.41459,-91.430992
Alpena,AR,Arkansas,Boone,36.299768,-93.2792
Alpine,AR,Arkansas,Clark,34.228889,-93.378889
Altheimer,AR,Arkansas,Jefferson,34.306168,-91.828916
Altus,AR,Arkansas,Franklin,35.404873,-93.811494
Amagon,AR,Arkansas,Jackson,35.561559,-91.079636
Amity,AR,Arkansas,Clark,34.259362,-93.420551
Antoine,AR,Arkansas,Pike,34.028296,-93.437169
Arkadelphia,AR,Arkansas,Clark,34.11525,-93.068989
Arkansas City,AR,Arkansas,Desha,33.614328,-91.232529
Armorel,AR,Arkansas,Mississippi,35.942843,-89.758118
Ash Flat,AR,Arkansas,Sharp,36.219732,-91.610746
Ashdown,AR,Arkansas,Little River,33.678711,-94.135102
Atkins,AR,Arkansas,Pope,35.244948,-92.950696
Aubrey,AR,Arkansas,Lee,34.702727,-90.911331
Augusta,AR,Arkansas,Woodruff,35.278806,-91.352653
Austin,AR,Arkansas,Lonoke,35.028369,-91.959398
Avoca,AR,Arkansas,Benton,36.401944,-94.070556
Bald Knob,AR,Arkansas,White,35.311331,-91.550197
Banks,AR,Arkansas,Bradley,33.549665,-92.260386
Barling,AR,Arkansas,Sebastian,35.332963,-94.308226
Barton,AR,Arkansas,Phillips,34.5475,-90.768056
Bassett,AR,Arkansas,Mississippi,35.513808,-90.192155
Batesville,AR,Arkansas,Independence,35.782614,-91.63519
Bauxite,AR,Arkansas,Saline,34.545537,-92.360531
Bay,AR,Arkansas,Craighead,35.74559,-90.550658
Bearden,AR,Arkansas,Ouachita,33.729797,-92.61802
Beaver,AR,Arkansas,Carroll,36.473611,-93.767222
Bee Branch,AR,Arkansas,Van Buren,35.423367,-92.408523
Beebe,AR,Arkansas,White,35.093743,-91.907449
Beech Grove,AR,Arkansas,Greene,36.183172,-90.618084
Beedeville,AR,Arkansas,Jackson,35.420267,-91.106371
Beirne,AR,Arkansas,Clark,33.888611,-93.203889
Bella Vista,AR,Arkansas,Benton,36.465086,-94.251969
Belleville,AR,Arkansas,Yell,35.103762,-93.451817
Ben Lomond,AR,Arkansas,Sevier,33.835278,-94.118333
Benton,AR,Arkansas,Saline,34.580087,-92.595241
Bentonville,AR,Arkansas,Benton,36.357703,-94.22242
Bergman,AR,Arkansas,Boone,36.316111,-93.0075
Berryville,AR,Arkansas,Carroll,36.351908,-93.558725
Bexar,AR,Arkansas,Fulton,36.306103,-91.985998
Big Flat,AR,Arkansas,Baxter,36.006824,-92.391681
Bigelow,AR,Arkansas,Perry,34.984659,-92.630842
Biggers,AR,Arkansas,Randolph,36.342978,-90.784467
Biscoe,AR,Arkansas,Prairie,34.833706,-91.490028
Bismarck,AR,Arkansas,Hot Spring,34.311033,-93.187236
Black Oak,AR,Arkansas,Craighead,35.835851,-90.354227
Black Rock,AR,Arkansas,Lawrence,36.114874,-91.117629
Blevins,AR,Arkansas,Hempstead,33.875468,-93.536035
Blue Mountain,AR,Arkansas,Logan,35.130386,-93.716797
Bluff City,AR,Arkansas,Nevada,33.698191,-93.186811
Bluffton,AR,Arkansas,Yell,34.901635,-93.591946
Blytheville,AR,Arkansas,Mississippi,35.934482,-89.922497
Board Camp,AR,Arkansas,Polk,34.537778,-94.095278
Boles,AR,Arkansas,Scott,34.765363,-94.062864
Bonnerdale,AR,Arkansas,Hot Spring,34.349751,-93.319415
Bono,AR,Arkansas,Craighead,35.908592,-90.784753
Booneville,AR,Arkansas,Logan,35.136385,-93.927433
Bradford,AR,Arkansas,White,35.427655,-91.518973
Bradley,AR,Arkansas,Lafayette,33.106963,-93.627496
Branch,AR,Arkansas,Franklin,35.297055,-93.94537
Brickeys,AR,Arkansas,Lee,34.854814,-90.537738
Briggsville,AR,Arkansas,Yell,34.916065,-93.515748
Brinkley,AR,Arkansas,Monroe,34.878124,-91.188596
Brockwell,AR,Arkansas,Izard,36.135755,-91.951308
Brookland,AR,Arkansas,Craighead,35.91647,-90.576228
Bryant,AR,Arkansas,Saline,34.606786,-92.492015
Buckner,AR,Arkansas,Lafayette,33.375323,-93.446998
Bull Shoals,AR,Arkansas,Marion,36.370958,-92.593765
Burdette,AR,Arkansas,Mississippi,35.814769,-89.942312
Cabot,AR,Arkansas,Lonoke,34.945724,-92.031771
Caddo Gap,AR,Arkansas,Montgomery,34.397579,-93.586376
Caldwell,AR,Arkansas,Saint Francis,35.074444,-90.816667
